YEAR,MONTH,DAY,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,2,4,EV,ORD,SBN,49,42,0,0,,23,0,0,19,0
2015,2,4,OO,ORD,MKE,82,105,0,0,,23,0,66,16,0
2015,2,4,MQ,ORD,IND,57,94,0,0,,37,0,31,26,0
2015,2,4,AA,ORD,DCA,20,12,0,0,,,,,,
2015,2,4,MQ,ORD,ABQ,66,122,0,0,,56,0,66,0,0
2015,2,4,EV,ORD,DTW,,,0,1,C,,,,,
2015,2,4,MQ,ORD,GRB,120,142,0,0,,22,0,32,88,0
2015,2,4,MQ,ORD,BNA,28,81,0,0,,53,0,21,7,0
2015,2,4,OO,ORD,MKE,75,127,0,0,,52,0,0,0,75
2015,2,4,AA,ORD,RSW,2,18,0,0,,18,0,0,0,0
2015,2,4,AA,ORD,LGA,6,3,0,0,,,,,,
2015,2,4,DL,ORD,DTW,-8,3,0,0,,,,,,
2015,2,4,MQ,ORD,XNA,73,132,0,0,,59,0,37,36,0
2015,2,4,UA,ORD,SFO,25,15,0,0,,0,0,15,0,0
2015,2,4,US,ORD,CLT,26,15,0,0,,0,0,0,0,15
2015,2,4,MQ,ORD,CMI,85,133,0,0,,48,0,0,77,8
2015,2,4,NK,ORD,ATL,96,114,0,0,,18,0,96,0,0
2015,2,4,AA,ORD,AUS,3,-4,0,0,,,,,,
2015,2,4,AA,ORD,MCO,16,20,0,0,,4,0,0,0,16
2015,2,4,UA,ORD,CLE,,,0,1,B,,,,,
2015,2,4,MQ,ORD,COU,27,60,0,0,,33,0,27,0,0
2015,2,4,EV,ORD,DAY,20,8,0,0,,,,,,
2015,2,4,AA,ORD,DFW,11,13,0,0,,,,,,
2015,2,4,US,ORD,PHX,-3,13,0,0,,,,,,
2015,2,4,MQ,ORD,BIS,38,99,0,0,,61,0,0,38,0
2015,2,4,UA,ORD,DEN,30,40,0,0,,10,0,0,0,30
2015,2,4,UA,ORD,IAH,36,43,0,0,,7,0,0,4,32
2015,2,4,UA,ORD,LGA,12,0,0,0,,,,,,
2015,2,4,MQ,ORD,MHK,50,147,0,0,,97,0,50,0,0
2015,2,4,MQ,ORD,SDF,123,,0,1,A,,,,,
2015,2,4,OO,ORD,DCA,74,58,0,0,,0,0,0,58,0
2015,2,4,NK,ORD,LAX,132,125,0,0,,0,0,125,0,0
2015,2,4,NK,ORD,DEN,,,0,1,B,,,,,
2015,2,4,B6,ORD,SJU,29,24,0,0,,0,0,4,20,0
2015,2,4,UA,ORD,MCO,0,12,0,0,,,,,,
2015,2,4,AA,ORD,SEA,9,24,0,0,,15,0,0,0,9
2015,2,4,MQ,ORD,DSM,72,130,0,0,,58,0,0,67,5
2015,2,4,MQ,ORD,TOL,193,233,0,0,,40,0,0,91,102
2015,2,4,MQ,ORD,CVG,52,93,0,0,,41,0,0,52,0
2015,2,4,MQ,ORD,FNT,129,241,0,0,,112,0,40,89,0
2015,2,4,UA,ORD,ATL,12,21,0,0,,9,0,12,0,0
2015,2,4,EV,ORD,BNA,33,43,0,0,,10,0,33,0,0
2015,2,4,AA,ORD,LAX,14,6,0,0,,,,,,
2015,2,4,DL,ORD,ATL,0,18,0,0,,18,0,0,0,0
2015,2,4,EV,ORD,SDF,-7,9,0,0,,,,,,
2015,2,4,AA,ORD,DCA,8,4,0,0,,,,,,
2015,2,4,MQ,ORD,BWI,105,190,0,0,,85,0,0,99,6
2015,2,4,MQ,ORD,CID,98,204,0,0,,106,0,0,86,12
2015,2,4,OO,ORD,SPI,59,57,0,0,,0,0,6,51,0
2015,2,4,AA,ORD,BOS,9,3,0,0,,,,,,
2015,2,4,AA,ORD,EGE,21,28,0,0,,7,0,0,0,21
2015,2,4,MQ,ORD,RST,81,96,0,0,,15,0,0,77,4
2015,2,4,MQ,ORD,DTW,95,229,0,0,,134,0,0,82,13
2015,2,4,OO,ORD,ICT,98,206,0,0,,108,0,0,98,0
2015,2,4,OO,ORD,STC,21,34,0,0,,13,0,5,16,0
2015,2,4,MQ,ORD,MSN,129,127,0,0,,0,0,0,107,20
2015,2,4,EV,ORD,FSD,2,47,0,0,,45,0,2,0,0
2015,2,4,MQ,ORD,TUL,108,203,0,0,,95,0,100,8,0
2015,2,4,OO,ORD,DSM,,,0,1,B,,,,,
2015,2,4,OO,ORD,MKE,14,11,0,0,,,,,,
2015,2,4,UA,ORD,SFO,47,38,0,0,,0,0,0,28,10
2015,2,4,UA,ORD,IAH,9,-1,0,0,,,,,,
2015,2,4,UA,ORD,EWR,2,10,0,0,,,,,,
2015,2,4,UA,ORD,LGA,13,4,0,0,,,,,,
2015,2,4,UA,ORD,LAS,2,-10,0,0,,,,,,
2015,2,4,EV,ORD,CID,17,21,0,0,,4,0,17,0,0
2015,2,4,EV,ORD,MLI,24,30,0,0,,6,0,17,7,0
2015,2,4,MQ,ORD,FWA,,,0,1,B,,,,,
2015,2,4,OO,ORD,DCA,,,0,1,A,,,,,
2015,2,4,EV,ORD,ICT,,,0,1,C,,,,,
2015,2,4,OO,ORD,SAT,36,31,0,0,,0,0,0,1,30
2015,2,4,AA,ORD,MIA,20,9,0,0,,,,,,
2015,2,4,UA,ORD,SEA,5,12,0,0,,,,,,
2015,2,4,US,ORD,PHL,,,0,1,A,,,,,
2015,2,4,EV,ORD,FAR,-6,20,0,0,,20,0,0,0,0
2015,2,4,UA,ORD,LAX,14,-1,0,0,,,,,,
2015,2,4,UA,ORD,PHX,50,47,0,0,,0,0,47,0,0
2015,2,4,EV,ORD,LNK,6,39,0,0,,33,0,6,0,0
2015,2,4,AA,ORD,PHX,13,-6,0,0,,,,,,
2015,2,4,DL,ORD,DTW,40,52,0,0,,12,0,0,0,40
2015,2,4,MQ,ORD,LIT,115,121,0,0,,6,0,0,109,6
2015,2,4,DL,ORD,MSP,-5,23,0,0,,23,0,0,0,0
2015,2,4,US,ORD,CLT,-2,15,0,0,,15,0,0,0,0
2015,2,4,MQ,ORD,PIT,149,179,0,0,,30,0,0,67,82
2015,2,4,MQ,ORD,CMH,67,164,0,0,,97,0,0,65,2
2015,2,4,AA,ORD,DFW,15,19,0,0,,4,0,0,0,15
2015,2,4,UA,ORD,DEN,24,21,0,0,,0,0,0,0,21
2015,2,4,MQ,ORD,PIA,,,0,1,B,,,,,
2015,2,4,MQ,ORD,AZO,,,0,1,B,,,,,
2015,2,4,EV,ORD,MEM,-3,47,0,0,,47,0,0,0,0
2015,2,4,AA,ORD,LGA,13,15,0,0,,2,0,0,1,12
2015,2,4,EV,ORD,JAN,34,8,0,0,,,,,,
2015,2,4,OO,ORD,SLC,17,44,0,0,,27,0,17,0,0
2015,2,4,OO,ORD,STL,167,170,0,0,,3,0,0,167,0
2015,2,4,OO,ORD,ASE,14,25,0,0,,11,0,14,0,0
2015,2,4,MQ,ORD,MEM,-5,57,0,0,,57,0,0,0,0
2015,2,4,MQ,ORD,LSE,105,104,0,0,,0,0,0,93,11
2015,2,4,AA,ORD,DCA,14,3,0,0,,,,,,
2015,2,4,MQ,ORD,DTW,66,155,0,0,,89,0,0,43,23
2015,2,4,MQ,ORD,TYS,,,0,1,B,,,,,
2015,2,4,OO,ORD,DFW,11,34,0,0,,23,0,9,2,0
2015,2,4,DL,ORD,ATL,-2,32,0,0,,32,0,0,0,0
2015,2,4,MQ,ORD,OKC,157,187,0,0,,30,0,0,139,18
2015,2,4,MQ,ORD,GRR,82,157,0,0,,75,0,0,69,13
2015,2,4,MQ,ORD,BNA,109,157,0,0,,48,0,0,95,14
2015,2,4,F9,ORD,IAD,118,129,0,0,,11,0,118,0,0
2015,2,4,AA,ORD,TPA,9,18,0,0,,9,0,0,9,0
2015,2,4,AA,ORD,MCO,114,115,0,0,,1,0,0,106,8
2015,2,4,AA,ORD,LAX,16,-2,0,0,,,,,,
2015,2,4,MQ,ORD,HPN,42,88,0,0,,46,0,0,42,0
2015,2,4,UA,ORD,SFO,42,37,0,0,,0,0,0,0,37
2015,2,4,AA,ORD,JFK,20,20,0,0,,0,0,0,0,20
2015,2,4,AA,ORD,BOS,13,-4,0,0,,,,,,
2015,2,4,UA,ORD,LGA,,,0,1,B,,,,,
2015,2,4,UA,ORD,EWR,49,32,0,0,,0,0,0,0,32
2015,2,4,OO,ORD,AUS,60,85,0,0,,25,0,0,60,0
2015,2,4,UA,ORD,DCA,,,0,1,B,,,,,
2015,2,4,UA,ORD,LAX,49,50,0,0,,1,0,0,0,49
2015,2,4,MQ,ORD,DAY,185,185,0,0,,0,0,99,86,0
2015,2,4,EV,ORD,LEX,,,0,1,C,,,,,
2015,2,4,UA,ORD,BDL,52,45,0,0,,0,0,0,0,45
2015,2,4,UA,ORD,IAD,5,-16,0,0,,,,,,
2015,2,4,EV,ORD,GRB,,,0,1,C,,,,,
2015,2,4,EV,ORD,SDF,-2,8,0,0,,,,,,
2015,2,4,EV,ORD,PIA,16,49,0,0,,33,0,16,0,0
2015,2,4,EV,ORD,MSN,,,0,1,C,,,,,
2015,2,4,EV,ORD,RIC,83,80,0,0,,0,0,80,0,0
2015,2,4,MQ,ORD,EVV,81,89,0,0,,8,0,0,79,2
2015,2,4,MQ,ORD,CMI,,,0,1,B,,,,,
2015,2,4,MQ,ORD,GRB,97,100,0,0,,3,0,0,85,12
2015,2,4,OO,ORD,PAH,34,19,0,0,,0,0,6,13,0
2015,2,4,OO,ORD,EAU,-9,10,0,0,,,,,,
2015,2,4,OO,ORD,FWA,43,44,0,0,,1,0,27,16,0
2015,2,4,UA,ORD,PIT,51,33,0,0,,0,0,0,0,33
2015,2,4,UA,ORD,FLL,69,58,0,0,,0,0,0,0,58
2015,2,4,UA,ORD,RDU,38,24,0,0,,0,0,24,0,0
2015,2,4,UA,ORD,PHL,44,24,0,0,,0,0,24,0,0
2015,2,4,EV,ORD,LAN,0,27,0,0,,27,0,0,0,0
2015,2,4,EV,ORD,SBN,82,85,0,0,,3,0,82,0,0
2015,2,4,EV,ORD,CVG,,,0,1,C,,,,,
2015,2,4,UA,ORD,BOS,,,0,1,A,,,,,
2015,2,4,EV,ORD,ERI,,,0,1,C,,,,,
2015,2,4,OO,ORD,DLH,,,0,1,B,,,,,
2015,2,4,OO,ORD,MCI,41,82,0,0,,41,0,30,11,0
2015,2,4,OO,ORD,MBS,-7,1,0,0,,,,,,
2015,2,4,EV,ORD,CAE,-3,40,0,0,,40,0,0,0,0
2015,2,4,UA,ORD,CLT,30,23,0,0,,0,0,0,0,23
2015,2,4,UA,ORD,CLE,145,,1,0,,,,,,
2015,2,4,AA,ORD,LGA,7,-7,0,0,,,,,,
2015,2,4,EV,ORD,ORF,-5,13,0,0,,,,,,
2015,2,4,EV,ORD,FNT,65,68,0,0,,3,0,3,38,24
2015,2,4,UA,ORD,MCO,-7,41,0,0,,41,0,0,0,0
2015,2,4,EV,ORD,TVC,-2,60,0,0,,60,0,0,0,0
2015,2,4,EV,ORD,CWA,,,0,1,C,,,,,
2015,2,4,OO,ORD,CMH,96,88,0,0,,0,0,88,0,0
2015,2,4,MQ,ORD,CLE,57,,0,1,A,,,,,
2015,2,4,AA,ORD,LAS,10,2,0,0,,,,,,
2015,2,4,EV,ORD,PVD,27,11,0,0,,,,,,
2015,2,4,EV,ORD,DAY,3,3,0,0,,,,,,
2015,2,4,MQ,ORD,SYR,105,99,0,0,,0,0,0,94,5
2015,2,4,EV,ORD,AVP,4,42,0,0,,38,0,4,0,0
2015,2,4,AA,ORD,DFW,12,3,0,0,,,,,,
2015,2,4,MQ,ORD,DTW,100,117,0,0,,17,0,0,77,23
2015,2,4,MQ,ORD,ALO,100,120,0,0,,20,0,100,0,0
2015,2,4,EV,ORD,ELM,-2,21,0,0,,21,0,0,0,0
2015,2,4,EV,ORD,CHS,58,57,0,0,,0,0,0,57,0
2015,2,4,DL,ORD,DTW,-1,-3,0,0,,,,,,
2015,2,4,EV,ORD,HPN,,,0,1,C,,,,,
2015,2,4,OO,ORD,SLC,29,47,0,0,,18,0,0,29,0
2015,2,4,AA,ORD,MIA,20,22,0,0,,2,0,0,0,20
2015,2,4,AA,ORD,SNA,19,10,0,0,,,,,,
2015,2,4,EV,ORD,BNA,-6,10,0,0,,,,,,
2015,2,4,MQ,ORD,CID,,,0,1,B,,,,,
2015,2,4,MQ,ORD,CWA,126,118,0,0,,0,0,0,113,5
2015,2,4,OO,ORD,MKE,148,156,0,0,,8,0,0,141,7
2015,2,4,MQ,ORD,MDT,86,79,0,0,,0,0,0,72,7
2015,2,4,B6,ORD,BOS,16,8,0,0,,,,,,
2015,2,4,UA,ORD,EWR,28,15,0,0,,0,0,0,0,15
2015,2,4,AA,ORD,SFO,41,30,0,0,,30,0,0,0,0
2015,2,4,US,ORD,PHL,0,-1,0,0,,,,,,
2015,2,4,US,ORD,CLT,15,15,0,0,,0,0,0,0,15
2015,2,4,F9,ORD,DEN,125,123,0,0,,0,0,108,15,0
2015,2,4,UA,ORD,IAH,32,30,0,0,,0,0,0,0,30
2015,2,4,AA,ORD,BOS,19,17,0,0,,0,0,17,0,0
2015,2,4,DL,ORD,ATL,6,0,0,0,,,,,,
2015,2,4,UA,ORD,LGA,21,15,0,0,,0,0,0,0,15
2015,2,4,MQ,ORD,IND,148,154,0,0,,6,0,84,64,0
2015,2,4,UA,ORD,DCA,30,15,0,0,,0,0,15,0,0
2015,2,4,UA,ORD,BWI,2,-11,0,0,,,,,,
2015,2,4,US,ORD,PHX,-3,18,0,0,,18,0,0,0,0
2015,2,4,MQ,ORD,STL,,,0,1,B,,,,,
2015,2,4,EV,ORD,GRR,14,10,0,0,,,,,,
2015,2,4,NK,ORD,MCI,138,148,0,0,,10,0,0,138,0
2015,2,4,AA,ORD,LAX,11,-9,0,0,,,,,,
2015,2,4,AA,ORD,LGA,-6,-8,0,0,,,,,,
2015,2,4,EV,ORD,CVG,9,21,0,0,,12,0,9,0,0
2015,2,4,MQ,ORD,AZO,69,123,0,0,,54,0,0,0,69
2015,2,4,OO,ORD,DTW,,,0,1,B,,,,,
2015,2,4,UA,ORD,TPA,70,59,0,0,,0,0,26,33,0
2015,2,4,OO,ORD,MKE,26,13,0,0,,,,,,
2015,2,4,MQ,ORD,TVC,104,107,0,0,,3,0,0,91,13
2015,2,4,AA,ORD,MSP,6,-3,0,0,,,,,,
2015,2,4,F9,ORD,TPA,-5,9,0,0,,,,,,
2015,2,4,OO,ORD,CHO,108,115,0,0,,7,0,0,108,0
2015,2,4,EV,ORD,IND,20,32,0,0,,12,0,20,0,0
2015,2,4,EV,ORD,ATW,32,24,0,0,,0,0,24,0,0
2015,2,4,AA,ORD,DFW,2,5,0,0,,,,,,
2015,2,4,EV,ORD,CLE,4,-4,0,0,,,,,,
2015,2,4,EV,ORD,TYS,,,0,1,C,,,,,
2015,2,4,EV,ORD,SCE,11,9,0,0,,,,,,
2015,2,4,MQ,ORD,SUX,157,158,0,0,,1,0,0,128,29
2015,2,4,AA,ORD,PHX,6,-13,0,0,,,,,,
2015,2,4,MQ,ORD,DSM,,,0,1,B,,,,,
2015,2,4,AA,ORD,MIA,3,6,0,0,,,,,,
2015,2,4,EV,ORD,DAY,-1,13,0,0,,,,,,
2015,2,4,MQ,ORD,SGF,88,99,0,0,,11,0,0,85,3
2015,2,4,MQ,ORD,TUL,101,132,0,0,,31,0,0,74,27
2015,2,4,MQ,ORD,MLI,,,0,1,B,,,,,
2015,2,4,MQ,ORD,HPN,14,-11,0,0,,,,,,
2015,2,4,AA,ORD,FLL,28,31,0,0,,3,0,16,12,0
2015,2,4,AA,ORD,RDU,1,-6,0,0,,,,,,
2015,2,4,EV,ORD,BHM,19,11,0,0,,,,,,
2015,2,4,AA,ORD,LGA,29,20,0,0,,0,0,0,20,0
2015,2,4,UA,ORD,LGA,-7,-18,0,0,,,,,,
2015,2,4,UA,ORD,DEN,70,69,0,0,,0,0,69,0,0
2015,2,4,MQ,ORD,FAR,193,192,0,0,,0,0,64,128,0
2015,2,4,MQ,ORD,XNA,50,72,0,0,,22,0,0,50,0
2015,2,4,MQ,ORD,MSN,,,0,1,B,,,,,
2015,2,4,OO,ORD,DFW,182,179,0,0,,0,0,0,179,0
2015,2,4,OO,ORD,IND,,,0,1,B,,,,,
2015,2,4,AA,ORD,MCO,-3,2,0,0,,,,,,
2015,2,4,UA,ORD,EWR,51,37,0,0,,0,0,17,20,0
2015,2,4,UA,ORD,LAX,1,-4,0,0,,,,,,
2015,2,4,EV,ORD,SBN,,,0,1,C,,,,,
2015,2,4,MQ,ORD,FNT,,,0,1,B,,,,,
2015,2,4,MQ,ORD,DTW,,,0,1,B,,,,,
2015,2,4,MQ,ORD,LIT,142,138,0,0,,0,0,90,48,0
2015,2,4,UA,ORD,OMA,2,-7,0,0,,,,,,
2015,2,4,AA,ORD,DCA,-7,-19,0,0,,,,,,
2015,2,4,AA,ORD,CLT,-2,-14,0,0,,,,,,
2015,2,4,DL,ORD,MSP,13,-11,0,0,,,,,,
2015,2,4,OO,ORD,MSN,60,57,0,0,,0,0,0,57,0
2015,2,4,AS,ORD,SEA,-1,5,0,0,,,,,,
2015,2,4,MQ,ORD,ROC,23,18,0,0,,0,0,0,2,16
2015,2,4,UA,ORD,LAS,5,-12,0,0,,,,,,
2015,2,4,OO,ORD,DSM,15,10,0,0,,,,,,
2015,2,4,UA,ORD,SFO,22,32,0,0,,32,0,0,0,0
2015,2,4,MQ,ORD,RST,55,59,0,0,,4,0,0,50,5
2015,2,4,MQ,ORD,RIC,89,80,0,0,,0,0,0,73,7
2015,2,4,MQ,ORD,GRR,60,64,0,0,,4,0,0,38,22
2015,2,4,MQ,ORD,FSD,82,83,0,0,,1,0,0,81,1
2015,2,4,UA,ORD,SMF,7,0,0,0,,,,,,
2015,2,4,AA,ORD,DFW,3,-2,0,0,,,,,,
2015,2,4,DL,ORD,ATL,-4,-25,0,0,,,,,,
2015,2,4,MQ,ORD,OMA,100,92,0,0,,0,0,0,80,12
2015,2,4,MQ,ORD,CVG,,,0,1,B,,,,,
2015,2,4,UA,ORD,MSY,0,-7,0,0,,,,,,
2015,2,4,OO,ORD,SGF,17,17,0,0,,0,0,17,0,0
2015,2,4,UA,ORD,MCI,-4,-9,0,0,,,,,,
2015,2,4,F9,ORD,SLC,33,49,0,0,,35,0,4,10,0
2015,2,4,MQ,ORD,DBQ,62,73,0,0,,11,0,0,55,7
2015,2,4,NK,ORD,LAS,17,8,0,0,,,,,,
2015,2,4,OO,ORD,MKE,,,0,1,C,,,,,
2015,2,4,UA,ORD,IAH,47,30,0,0,,0,0,8,22,0
2015,2,4,OO,ORD,PIT,-5,-4,0,0,,,,,,
2015,2,4,EV,ORD,CLE,-4,,1,0,,,,,,
2015,2,4,MQ,ORD,CLE,32,41,0,0,,9,0,0,27,5
2015,2,4,NK,ORD,OAK,69,60,0,0,,0,0,0,60,0
2015,2,4,AA,ORD,DEN,-3,-9,0,0,,,,,,
2015,2,4,AA,ORD,LAS,10,-1,0,0,,,,,,
2015,2,4,AA,ORD,BOS,15,5,0,0,,,,,,
2015,2,4,US,ORD,CLT,-5,-13,0,0,,,,,,
2015,2,4,UA,ORD,LGA,2,-3,0,0,,,,,,
2015,2,4,US,ORD,PHL,22,21,0,0,,0,0,0,21,0
2015,2,4,UA,ORD,EWR,252,232,0,0,,0,0,161,71,0
2015,2,4,OO,ORD,CMH,49,53,0,0,,4,0,7,42,0
2015,2,4,OO,ORD,MEM,4,0,0,0,,,,,,
2015,2,4,AA,ORD,LGA,-5,-14,0,0,,,,,,
2015,2,4,EV,ORD,CAK,-6,7,0,0,,,,,,
2015,2,4,UA,ORD,MCO,5,0,0,0,,,,,,
2015,2,4,EV,ORD,DTW,5,-9,0,0,,,,,,
2015,2,4,AA,ORD,SFO,0,-1,0,0,,,,,,
2015,2,4,MQ,ORD,DTW,188,180,0,0,,34,0,0,146,0
2015,2,4,EV,ORD,DAY,-3,-19,0,0,,,,,,
2015,2,4,UA,ORD,PHL,2,-15,0,0,,,,,,
2015,2,4,EV,ORD,GRR,28,33,0,0,,5,0,7,21,0
2015,2,4,UA,ORD,BOS,0,-8,0,0,,,,,,
2015,2,4,MQ,ORD,BMI,,,0,1,B,,,,,
2015,2,4,MQ,ORD,FWA,57,55,0,0,,0,0,55,0,0
2015,2,4,MQ,ORD,CVG,193,201,0,0,,8,0,0,157,36
2015,2,4,UA,ORD,IAD,-2,-9,0,0,,,,,,
2015,2,4,VX,ORD,SFO,47,54,0,0,,47,0,0,0,7
2015,2,4,EV,ORD,RIC,73,63,0,0,,0,0,2,61,0
2015,2,4,OO,ORD,ATL,180,181,0,0,,1,0,0,180,0
2015,2,4,EV,ORD,TYS,210,198,0,0,,0,0,177,21,0
2015,2,4,EV,ORD,CLT,-6,30,0,0,,30,0,0,0,0
2015,2,4,EV,ORD,CVG,15,6,0,0,,,,,,
2015,2,4,MQ,ORD,DSM,61,57,0,0,,0,0,0,45,12
2015,2,4,OO,ORD,BNA,-1,-1,0,0,,,,,,
2015,2,4,AA,ORD,DFW,-1,-2,0,0,,,,,,
2015,2,4,OO,ORD,DSM,113,110,0,0,,0,0,24,86,0
2015,2,4,AA,ORD,MIA,12,11,0,0,,,,,,
2015,2,4,UA,ORD,CLE,118,129,0,0,,129,0,0,0,0
2015,2,4,OO,ORD,ICT,150,147,0,0,,0,0,2,145,0
2015,2,4,UA,ORD,DEN,10,27,0,0,,17,0,10,0,0
2015,2,4,AA,ORD,LGA,-6,-9,0,0,,,,,,
2015,2,4,AA,ORD,SJC,-6,-3,0,0,,,,,,
2015,2,4,DL,ORD,DTW,11,46,0,0,,35,0,0,11,0
2015,2,4,EV,ORD,LIT,59,59,0,0,,0,0,6,53,0
2015,2,4,AA,ORD,MSP,-7,-8,0,0,,,,,,
2015,2,4,EV,ORD,SDF,8,4,0,0,,,,,,
2015,2,4,DL,ORD,ATL,-6,-15,0,0,,,,,,
2015,2,4,MQ,ORD,IND,,,0,1,B,,,,,
2015,2,4,MQ,ORD,TOL,119,156,0,0,,37,0,86,33,0
2015,2,4,OO,ORD,SPI,-3,-1,0,0,,,,,,
2015,2,4,OO,ORD,MKE,41,32,0,0,,0,0,9,23,0
2015,2,4,EV,ORD,ATW,3,16,0,0,,13,0,3,0,0
2015,2,4,OO,ORD,PIA,47,42,0,0,,0,0,0,42,0
2015,2,4,EV,ORD,MSN,35,31,0,0,,0,0,0,31,0
2015,2,4,UA,ORD,SFO,7,4,0,0,,,,,,
2015,2,4,UA,ORD,LGA,38,33,0,0,,0,0,33,0,0
2015,2,4,UA,ORD,LAS,4,-8,0,0,,,,,,
2015,2,4,UA,ORD,LAX,10,0,0,0,,,,,,
2015,2,4,MQ,ORD,CMI,,,0,1,B,,,,,
2015,2,4,MQ,ORD,GRB,,,0,1,B,,,,,
2015,2,4,OO,ORD,DCA,135,124,0,0,,0,0,124,0,0
2015,2,4,AA,ORD,LGA,-2,-2,0,0,,,,,,
2015,2,4,US,ORD,PHX,-1,-23,0,0,,,,,,
2015,2,4,EV,ORD,LNK,39,41,0,0,,2,0,0,39,0
2015,2,4,UA,ORD,PDX,25,20,0,0,,0,0,20,0,0
2015,2,4,OO,ORD,MKG,0,-2,0,0,,,,,,
2015,2,4,OO,ORD,MKE,178,205,0,0,,27,0,0,178,0
2015,2,4,UA,ORD,MSY,-5,-6,0,0,,,,,,
2015,2,4,F9,ORD,MCO,76,144,0,0,,68,0,4,72,0
2015,2,4,MQ,ORD,SGF,,,0,1,B,,,,,
2015,2,4,MQ,ORD,BUF,,,0,1,B,,,,,
2015,2,4,UA,ORD,SAN,7,-12,0,0,,,,,,
2015,2,4,MQ,ORD,EVV,,,0,1,B,,,,,
2015,2,4,MQ,ORD,CLE,47,59,0,0,,12,0,0,0,47
2015,2,4,UA,ORD,DEN,48,42,0,0,,0,0,11,31,0
2015,2,4,UA,ORD,PHX,16,-6,0,0,,,,,,
2015,2,4,DL,ORD,MSP,4,-4,0,0,,,,,,
2015,2,4,EV,ORD,XNA,42,40,0,0,,19,0,0,21,0
2015,2,4,OO,ORD,MBS,,,0,1,C,,,,,
2015,2,4,AA,ORD,SAN,-3,-16,0,0,,,,,,
2015,2,4,AA,ORD,SNA,2,-18,0,0,,,,,,
2015,2,4,AA,ORD,FLL,1,9,0,0,,,,,,
2015,2,4,AA,ORD,DCA,63,67,0,0,,4,0,35,28,0
2015,2,4,B6,ORD,BOS,-1,-18,0,0,,,,,,
2015,2,4,EV,ORD,CLE,66,67,0,0,,1,0,1,35,30
2015,2,4,OO,ORD,DFW,8,1,0,0,,,,,,
2015,2,4,NK,ORD,RSW,4,5,0,0,,,,,,
2015,2,4,UA,ORD,SNA,24,0,0,0,,,,,,
2015,2,4,EV,ORD,FSD,-3,10,0,0,,,,,,
2015,2,4,MQ,ORD,DAY,,,0,1,B,,,,,
2015,2,4,MQ,ORD,CMH,,,0,1,A,,,,,
2015,2,4,MQ,ORD,MEM,132,123,0,0,,0,0,42,81,0
2015,2,4,AS,ORD,PDX,2,2,0,0,,,,,,
2015,2,4,NK,ORD,FLL,28,38,0,0,,10,0,0,28,0
2015,2,4,UA,ORD,IAH,9,2,0,0,,,,,,
2015,2,4,VX,ORD,LAX,33,8,0,0,,,,,,
2015,2,4,OO,ORD,SLC,34,38,0,0,,4,0,34,0,0
2015,2,4,AA,ORD,DFW,-3,-8,0,0,,,,,,
2015,2,4,UA,ORD,AUS,46,32,0,0,,0,0,1,31,0
2015,2,4,AA,ORD,LAX,13,5,0,0,,,,,,
2015,2,4,OO,ORD,BOI,89,99,0,0,,10,0,13,76,0
2015,2,4,OO,ORD,SLC,65,55,0,0,,0,0,0,55,0
2015,2,4,UA,ORD,SEA,13,16,0,0,,3,0,13,0,0
2015,2,4,AA,ORD,LGA,-4,-10,0,0,,,,,,
2015,2,4,EV,ORD,GRB,15,15,0,0,,0,0,8,7,0
2015,2,4,MQ,ORD,DSM,3,24,0,0,,24,0,0,0,0
2015,2,4,OO,ORD,FWA,-6,-9,0,0,,,,,,
2015,2,4,OO,ORD,ASE,45,38,0,0,,0,0,0,38,0
2015,2,4,EV,ORD,MCI,22,14,0,0,,,,,,
2015,2,4,MQ,ORD,MSP,,,0,1,B,,,,,
2015,2,4,EV,ORD,MOB,14,24,0,0,,10,0,0,14,0
2015,2,4,NK,ORD,LGA,27,41,0,0,,41,0,0,0,0
2015,2,4,AA,ORD,CLT,30,18,0,0,,1,0,0,17,0
2015,2,4,AA,ORD,TUL,51,56,0,0,,5,0,0,51,0
2015,2,4,DL,ORD,ATL,34,25,0,0,,0,0,3,22,0
2015,2,4,UA,ORD,LGA,3,3,0,0,,,,,,
2015,2,4,OO,ORD,CID,32,33,0,0,,1,0,0,32,0
2015,2,4,OO,ORD,COS,9,7,0,0,,,,,,
2015,2,4,EV,ORD,MSN,26,22,0,0,,0,0,0,22,0
2015,2,4,MQ,ORD,MQT,17,14,0,0,,,,,,
2015,2,4,UA,ORD,DCA,17,6,0,0,,,,,,
2015,2,4,UA,ORD,SFO,24,23,0,0,,0,0,13,10,0
2015,2,4,EV,ORD,CLT,-1,-3,0,0,,,,,,
2015,2,4,EV,ORD,HPN,-5,0,0,0,,,,,,
2015,2,4,AA,ORD,TPA,6,11,0,0,,,,,,
2015,2,4,MQ,ORD,MSN,,,0,1,B,,,,,
2015,2,4,OO,ORD,BNA,-3,-10,0,0,,,,,,
2015,2,4,OO,ORD,MKE,-1,-12,0,0,,,,,,
2015,2,4,UA,ORD,EWR,-1,-9,0,0,,,,,,
2015,2,4,UA,ORD,BOS,2,-7,0,0,,,,,,
